firm_id,sector,region,age,employees,revenue,assets,leverage,current_ratio,interest_coverage,export_share,previous_default,default_next_year
43402,manufacturing,North,32,218,131.384,352.218,0.255,3.523,2.581,0.532,0,0
43403,manufacturing,East,34,143,69.261,98.063,0.291,4.369,0.274,0.085,0,0
43404,manufacturing,West,52,335,117.123,177.32,0.058,2.378,0.967,0.0,0,0
43405,manufacturing,North,10,136,60.388,132.077,0.217,3.88,0.942,0.0,0,0
43406,transport,East,99,129,35.309,87.613,0.227,0.8,1.083,0.0,0,0
43407,services,Central,36,72,47.067,70.312,0.302,4.639,6.066,0.189,0,0
43408,services,Central,5,132,17.438,30.746,0.378,3.31,1.426,0.0,0,0
43409,manufacturing,East,17,482,87.804,272.29,0.494,4.515,2.372,0.481,1,0
43410,retail,West,85,116,15.591,47.189,0.479,2.044,1.464,0.0,0,0
43411,finance,East,29,67,11.889,18.502,0.392,1.474,1.694,0.239,0,0
43412,retail,East,98,226,68.545,214.958,0.17,0.163,3.521,0.0,0,0
43413,finance,Central,57,56,13.587,27.768,0.327,1.048,14.317,0.0,0,0
43414,transport,East,38,105,24.693,83.138,0.285,3.173,1.336,0.0,0,0
43415,other,Central,8,51,21.572,29.109,0.191,2.259,5.809,0.175,0,0
43416,manufacturing,East,80,154,56.588,121.89,0.282,0.304,5.348,0.0,0,0
43417,services,North,2,220,47.104,108.123,0.122,0.636,8.837,0.0,0,1
43418,construction,East,4,46,23.629,31.277,0.721,2.159,3.777,0.0,0,0
43419,retail,Central,78,56,7.315,13.813,0.61,1.428,2.657,0.0,0,1
43420,manufacturing,Central,22,148,103.856,234.696,0.116,1.284,1.282,0.66,0,0
43421,manufacturing,Central,61,280,26.363,57.725,0.223,2.624,1.412,0.0,0,0
43422,manufacturing,West,6,147,43.895,78.059,0.283,2.566,8.088,0.274,0,0
43423,manufacturing,Central,42,316,55.526,187.145,0.516,2.589,10.443,0.278,0,0
43424,finance,East,26,60,29.24,66.312,0.378,1.604,6.835,0.0,0,0
43425,manufacturing,Central,47,116,20.664,35.489,0.196,1.189,1.155,0.0,0,0
43426,manufacturing,North,31,505,180.172,490.563,0.272,3.109,0.794,0.476,0,0
43427,retail,North,93,122,33.328,65.109,0.364,1.691,0.401,0.723,0,0
43428,manufacturing,West,79,94,15.321,45.357,0.143,5.714,2.511,0.0,0,0
43429,retail,North,98,109,45.461,63.101,0.479,0.921,2.716,0.259,0,0
43430,services,Central,56,218,105.973,312.402,0.376,2.238,1.963,0.228,0,0
43431,services,East,90,200,81.28,176.825,0.622,0.331,2.462,0.0,0,0
43432,manufacturing,West,72,631,113.379,390.074,0.434,0.814,2.971,0.784,0,0
43433,retail,East,96,45,15.852,23.959,0.384,0.786,0.496,0.236,0,0
43434,other,West,67,18,3.572,6.921,0.143,0.277,7.254,0.0,0,0
43435,retail,East,59,63,52.058,125.24,0.236,1.192,8.742,0.0,0,0
43436,manufacturing,West,61,218,129.746,324.92,0.028,0.289,1.445,0.871,0,0
43437,retail,East,89,173,147.647,370.251,0.271,2.519,1.173,0.0,0,0
43438,retail,East,31,172,20.28,57.343,0.403,3.095,0.842,0.0,0,0
43439,construction,Central,4,49,6.678,18.299,0.346,3.7,1.379,0.0,0,0
43440,retail,West,83,87,45.501,108.573,0.157,3.152,0.715,0.0,0,0
43441,manufacturing,West,7,145,26.919,42.72,0.266,1.0,2.375,0.329,1,0
43442,transport,North,62,140,15.431,48.044,0.013,2.059,1.019,0.0,0,0
43443,manufacturing,Central,50,715,306.651,732.949,0.366,0.443,4.145,0.0,0,0
43444,transport,East,93,61,8.324,19.422,0.19,3.281,1.005,0.0,0,0
43445,manufacturing,East,84,99,25.875,61.615,0.596,0.249,0.938,0.0,0,0
43446,construction,Central,78,226,48.8,124.098,0.226,1.027,10.507,0.0,0,0
43447,manufacturing,North,73,274,85.73,250.964,0.475,1.286,0.879,0.533,0,0
43448,retail,East,42,31,15.411,29.119,0.054,0.489,2.882,0.0,0,0
43449,services,East,20,109,11.166,15.949,0.137,3.198,3.518,0.0,0,0
43450,finance,South,86,92,22.002,59.071,0.245,3.262,6.973,0.0,0,0
43451,services,North,36,92,41.382,108.014,0.273,1.436,0.645,0.0,0,0
43452,services,Central,36,119,5.522,18.203,0.117,9.43,4.861,0.0,0,0
43453,construction,West,60,291,89.595,251.342,0.295,4.419,2.456,0.0,0,0
43454,services,East,12,74,31.338,100.891,0.095,2.054,0.596,0.0,0,0
43455,services,South,87,69,31.553,61.658,0.509,5.384,2.297,0.0,0,0
43456,retail,Central,26,157,68.747,139.994,0.178,0.6,3.911,0.0,0,0
43457,transport,Central,32,166,98.745,119.943,0.177,1.87,1.054,0.0,0,0
43458,services,East,60,48,4.322,10.785,0.244,1.009,3.04,0.529,0,0
43459,manufacturing,East,32,239,67.739,182.232,0.42,0.102,0.605,0.0,0,0
43460,transport,North,68,149,20.144,25.736,0.675,1.38,3.371,0.434,0,0
43461,transport,East,59,184,20.676,27.513,0.419,0.304,0.319,0.0,0,1
43462,finance,West,40,86,43.721,53.549,0.093,0.964,1.493,0.0,0,0
43463,services,Central,7,344,207.93,428.298,0.211,2.012,1.254,0.669,0,0
43464,retail,Central,13,56,13.952,24.164,0.285,3.206,0.019,0.0,0,0
43465,retail,North,5,74,21.475,63.973,0.365,2.531,0.107,0.0,1,0
43466,transport,East,26,234,26.818,60.501,0.264,0.481,1.003,0.0,0,0
43467,retail,East,73,67,101.761,307.259,0.083,2.845,7.783,0.0,0,0
43468,manufacturing,East,81,738,289.268,564.253,0.575,1.339,0.132,0.404,0,0
43469,manufacturing,East,80,140,47.913,147.357,0.154,1.127,6.034,0.407,0,0
43470,manufacturing,West,72,406,114.397,153.526,0.416,2.953,15.95,0.0,0,0
43471,manufacturing,West,27,272,43.703,142.461,0.419,1.02,1.213,0.276,0,0
43472,services,North,17,62,44.193,83.688,0.418,0.298,4.032,0.569,0,0
43473,construction,East,13,161,9.609,26.931,0.261,2.38,8.145,0.0,0,0
43474,retail,East,35,52,25.555,88.372,0.325,3.087,1.448,0.0,0,0
43475,manufacturing,West,42,238,70.987,179.776,0.316,3.056,12.607,0.654,0,0
43476,services,Central,57,175,27.916,75.558,0.285,6.08,3.604,0.354,0,0
43477,manufacturing,Central,8,248,29.581,69.708,0.34,1.64,3.113,0.471,0,0
43478,construction,North,70,187,43.8,134.727,0.671,2.411,1.319,0.0,0,0
43479,retail,Central,14,281,106.525,231.295,0.421,2.515,3.801,0.0,0,0
43480,finance,Central,15,114,36.081,76.872,0.271,0.596,4.567,0.0,0,0
43481,manufacturing,West,16,505,197.554,398.41,0.184,2.496,9.481,0.0,0,0
43482,manufacturing,South,96,260,19.705,35.952,0.253,0.452,2.864,0.0,1,0
43483,services,East,98,144,104.892,349.115,0.165,0.716,1.613,0.0,0,0
43484,services,East,21,90,38.409,55.178,0.347,0.645,2.068,0.205,0,0
43485,services,North,64,98,19.796,68.708,0.165,2.671,3.594,0.298,1,0
43486,manufacturing,West,74,252,89.204,275.287,0.123,4.108,11.612,0.424,0,0
43487,retail,South,29,223,7.507,14.893,0.176,1.816,2.229,0.0,0,0
43488,other,South,15,40,4.774,9.68,0.27,1.346,0.596,0.0,0,0
43489,retail,North,12,100,54.766,141.992,0.127,0.26,1.232,0.0,0,0
43490,manufacturing,West,100,261,89.989,185.961,0.114,2.473,3.874,0.0,0,0
43491,services,West,56,80,12.912,28.035,0.342,2.892,3.957,0.0,0,0
43492,manufacturing,Central,24,218,48.988,158.476,0.1,1.019,1.156,0.781,0,0
43493,services,South,32,346,63.531,100.274,0.351,0.589,3.337,0.0,0,0
43494,transport,Central,92,94,6.859,13.168,0.109,0.846,3.607,0.389,0,0
43495,services,Central,22,87,19.934,46.551,0.183,4.157,3.902,0.0,0,0
43496,retail,Central,46,56,23.371,28.492,0.467,2.287,0.937,0.0,0,0
43497,manufacturing,East,46,164,52.093,104.06,0.373,1.198,6.018,0.0,0,0
43498,manufacturing,South,77,102,37.006,82.172,0.222,0.584,4.501,0.53,0,1
43499,services,Central,18,112,82.465,147.257,0.193,0.689,0.692,0.579,1,0
43500,manufacturing,North,6,208,40.297,50.756,0.165,2.964,0.831,0.0,0,0
43501,retail,East,98,91,15.144,36.454,0.195,0.952,1.792,0.0,0,0
43502,manufacturing,West,13,332,32.261,40.675,0.268,1.573,2.994,0.0,1,0
43503,services,West,10,53,10.759,28.71,0.299,1.017,1.187,0.189,0,0
43504,retail,South,68,54,14.75,45.334,0.342,4.297,3.217,0.0,0,0
43505,other,West,79,44,12.344,37.594,0.257,0.171,3.069,0.063,1,0
43506,retail,East,21,86,37.741,119.616,0.453,1.884,1.483,0.0,0,0
43507,construction,West,34,52,20.853,61.28,0.519,1.669,6.412,0.0,0,0
43508,manufacturing,West,17,366,91.314,229.169,0.375,1.171,2.149,0.798,1,0
43509,retail,South,86,205,49.382,153.859,0.589,2.548,1.169,0.0,0,0
43510,manufacturing,South,79,115,28.271,60.004,0.383,1.413,0.957,0.193,0,0
43511,manufacturing,North,79,847,83.309,127.3,0.486,0.426,1.061,0.0,0,0
43512,transport,East,19,103,24.379,56.678,0.402,0.631,3.969,0.0,0,0
43513,transport,West,14,31,6.818,14.339,0.2,1.005,0.923,0.0,0,0
43514,transport,East,100,250,66.822,110.743,0.264,6.537,0.46,0.0,0,0
43515,manufacturing,East,74,175,132.656,369.134,0.436,2.385,2.928,0.368,0,0
43516,services,Central,23,78,14.612,27.229,0.345,0.64,2.15,0.0,0,0
43517,retail,East,74,86,38.48,125.406,0.1,2.68,3.061,0.0,0,0
43518,construction,Central,79,204,27.878,44.852,0.397,1.673,1.452,0.0,0,1
43519,manufacturing,South,21,528,49.518,139.724,0.044,0.544,10.703,0.138,0,0
43520,construction,Central,46,244,76.703,128.744,0.165,0.459,1.003,0.0,0,0
43521,services,East,69,183,25.121,54.468,0.537,3.137,3.772,0.0,0,0
43522,manufacturing,West,57,320,70.488,238.368,0.147,3.557,2.017,0.482,0,0
43523,retail,East,42,78,27.046,59.669,0.292,2.272,33.589,0.0,0,0
43524,retail,East,64,62,9.84,21.25,0.07,1.0,1.887,0.0,0,0
43525,manufacturing,West,13,192,36.289,103.982,0.232,0.568,0.531,0.0,0,0
43526,retail,South,44,124,43.561,139.92,0.314,1.237,0.386,0.0,0,1
43527,finance,North,34,37,4.446,10.105,0.141,3.017,1.126,0.0,0,0
43528,transport,West,64,134,49.674,117.306,0.344,1.436,3.596,0.0,0,0
43529,services,Central,65,174,50.081,119.607,0.074,1.759,4.6,0.702,0,0
43530,manufacturing,Central,21,289,111.801,370.835,0.523,0.48,2.713,0.0,0,0
43531,services,Central,8,126,68.023,171.142,0.328,3.923,8.317,0.508,0,0
43532,manufacturing,West,8,140,50.309,68.607,0.357,2.092,3.54,0.0,0,0
43533,manufacturing,East,25,257,14.803,19.407,0.527,1.267,1.244,0.0,0,0
43534,services,South,75,238,30.324,66.209,0.385,1.628,11.356,0.328,0,0
43535,services,North,59,89,24.974,50.898,0.403,1.051,1.313,0.0,0,0
43536,manufacturing,East,49,432,115.817,169.502,0.173,2.671,3.494,0.244,0,0
43537,retail,West,2,58,5.585,8.576,0.154,3.154,0.665,0.0,0,0
43538,services,South,47,34,6.81,20.313,0.538,0.281,0.522,0.0,0,0
43539,manufacturing,East,16,362,94.459,115.816,0.298,0.821,0.769,0.0,0,0
43540,services,Central,32,69,11.213,16.466,0.113,6.54,0.569,0.409,0,0
43541,manufacturing,Central,16,1019,187.552,610.869,0.269,9.596,2.417,0.626,0,0
43542,finance,East,50,41,9.945,32.804,0.232,6.146,8.829,0.0,0,0
43543,services,East,99,116,15.14,19.31,0.195,2.025,3.442,0.492,0,0
43544,other,South,80,42,25.411,70.279,0.26,5.859,2.327,0.0,0,0
43545,manufacturing,West,98,185,113.594,152.03,0.375,0.361,0.711,0.0,0,0
43546,retail,East,91,191,89.283,264.873,0.128,4.119,16.982,0.0,0,0
43547,other,Central,25,79,18.771,35.154,0.217,1.284,3.696,0.0,0,0
43548,retail,West,6,88,86.855,218.321,0.229,0.607,1.077,0.0,0,0
43549,manufacturing,West,70,314,97.506,121.889,0.457,2.503,0.956,0.0,0,0
43550,finance,Central,54,56,12.179,22.617,0.227,1.824,1.428,0.859,1,0
43551,services,South,4,142,55.364,140.198,0.319,3.992,0.787,0.27,0,0
43552,manufacturing,West,24,360,88.393,296.824,0.144,2.98,5.194,0.42,0,0
43553,services,North,96,396,42.092,137.98,0.632,2.386,2.133,0.0,0,0
43554,manufacturing,Central,64,354,65.297,153.215,0.199,3.502,2.464,0.109,0,0
43555,services,West,95,76,18.928,41.705,0.356,4.809,0.884,0.0,0,0
43556,transport,West,76,98,37.18,91.35,0.062,1.258,0.342,0.271,0,0
43557,finance,North,11,55,70.241,90.155,0.298,0.735,16.206,0.0,0,0
43558,retail,East,64,81,15.077,51.838,0.482,0.797,8.906,0.0,0,0
43559,finance,East,47,439,70.226,136.862,0.489,0.983,5.5,0.0,0,0
43560,retail,Central,76,76,29.48,41.976,0.079,2.002,1.341,0.376,0,0
43561,retail,North,6,65,20.162,49.138,0.626,2.459,11.489,0.0,0,0
43562,construction,Central,86,498,462.571,1602.87,0.575,2.104,0.799,0.138,0,0
43563,services,Central,70,175,37.462,63.944,0.348,0.811,13.043,0.0,0,0
43564,finance,East,59,64,84.391,293.093,0.223,1.659,6.665,0.0,0,0
43565,manufacturing,East,38,253,191.097,308.274,0.221,1.539,0.957,0.28,0,0
43566,manufacturing,Central,72,464,100.751,211.376,0.09,3.358,0.503,0.944,0,0
43567,other,West,41,58,2.36,6.626,0.483,3.946,2.309,0.0,0,0
43568,transport,South,89,212,47.478,130.403,0.617,0.52,1.616,0.267,0,0
43569,retail,Central,46,118,18.866,31.307,0.316,2.711,0.723,0.0,0,0
43570,services,West,30,92,40.68,95.979,0.521,3.846,0.692,0.0,0,0
43571,manufacturing,West,38,153,43.62,133.212,0.122,1.834,1.335,0.245,0,0
43572,construction,North,88,164,62.262,169.067,0.398,4.178,1.172,0.0,0,0
43573,manufacturing,South,44,264,263.386,686.714,0.375,2.107,3.343,0.249,1,0
43574,services,East,86,106,96.685,146.118,0.626,2.229,1.608,0.0,0,0
43575,retail,Central,93,213,127.412,216.689,0.144,1.166,0.521,0.0,0,0
43576,retail,North,73,139,48.714,118.499,0.208,6.373,8.008,0.0,0,0
43577,finance,West,11,140,38.245,102.079,0.193,0.676,1.44,0.0,0,0
43578,manufacturing,Central,95,152,38.632,91.065,0.375,0.475,2.782,0.0,0,0
43579,other,Central,60,41,2.621,7.691,0.396,1.241,1.524,0.0,0,0
43580,manufacturing,Central,28,244,66.19,153.248,0.166,1.909,6.062,0.261,0,0
43581,services,Central,94,55,7.219,24.227,0.385,2.868,3.982,0.521,0,0
43582,retail,Central,46,59,132.566,248.497,0.154,0.758,1.085,0.0,0,0
43583,services,East,26,69,27.208,54.62,0.256,0.957,9.832,0.0,0,0
43584,other,Central,11,18,4.787,15.447,0.443,0.738,3.313,0.0,0,0
43585,services,Central,34,165,83.981,159.523,0.331,0.508,0.336,0.04,0,0
43586,services,South,15,174,67.591,99.386,0.438,0.863,4.823,0.465,0,0
43587,construction,East,22,321,95.681,220.844,0.368,3.696,5.532,0.0,0,0
43588,retail,Central,28,92,8.841,30.068,0.298,2.895,1.359,0.459,0,0
43589,other,East,33,95,26.412,34.27,0.541,1.331,1.838,0.507,0,0
43590,retail,Central,90,103,36.37,124.262,0.239,3.136,0.611,0.0,0,0
43591,manufacturing,East,2,146,29.076,63.326,0.255,1.348,11.422,0.0,0,0
43592,manufacturing,East,77,194,42.291,88.153,0.1,0.24,2.013,0.313,0,1
43593,retail,East,62,28,7.124,13.677,0.334,1.738,0.564,0.453,0,1
43594,retail,West,15,20,10.739,27.562,0.349,5.296,5.232,0.0,0,0
43595,services,Central,56,128,27.146,54.16,0.078,0.806,1.095,0.0,0,0
43596,services,Central,18,28,18.209,51.568,0.204,0.638,5.662,0.0,0,0
43597,manufacturing,Central,75,130,25.872,41.895,0.427,0.394,3.56,0.0,0,0
43598,manufacturing,Central,59,128,14.933,50.167,0.642,0.815,4.993,0.0,0,0
43599,retail,East,33,112,89.275,253.77,0.157,0.162,1.085,0.0,0,0
43600,transport,West,77,164,45.819,69.49,0.07,3.466,0.75,0.0,0,0
43601,services,West,44,141,30.012,74.442,0.497,2.361,1.024,0.0,0,0
43602,manufacturing,East,91,153,40.142,84.772,0.226,0.718,5.238,0.0,0,0
43603,manufacturing,East,46,107,14.929,26.768,0.415,0.1,8.712,0.0,0,0
43604,services,East,83,139,30.283,85.419,0.547,0.539,1.858,0.0,0,0
43605,services,Central,57,60,25.122,44.036,0.296,2.898,0.141,0.0,0,0
43606,services,North,38,119,11.71,38.685,0.164,0.724,1.422,0.375,0,0
43607,manufacturing,South,97,193,59.202,84.36,0.27,1.587,2.837,0.0,1,0
43608,retail,West,53,99,26.248,38.658,0.305,8.605,0.226,0.592,0,0
43609,services,East,65,196,44.698,64.512,0.328,3.74,2.153,0.0,0,0
43610,manufacturing,Central,23,281,113.877,314.794,0.461,0.926,0.625,0.0,0,0
43611,services,North,81,154,36.774,97.658,0.097,5.326,1.659,0.0,0,0
43612,services,South,100,64,6.754,16.543,0.271,3.578,1.287,0.0,0,0
43613,retail,Central,76,110,13.33,18.588,0.076,0.417,1.037,0.0,0,0
43614,retail,East,91,174,125.197,237.874,0.347,1.811,1.661,0.0,0,0
43615,retail,East,21,125,47.613,147.198,0.278,2.34,7.141,0.0,0,0
43616,construction,East,50,175,97.961,303.36,0.313,1.279,1.175,0.0,0,0
43617,retail,West,71,99,65.605,144.889,0.428,1.902,1.651,0.396,0,0
43618,services,East,92,70,14.258,32.812,0.211,0.99,12.777,0.0,0,0
43619,manufacturing,East,33,442,49.916,95.772,0.163,0.562,1.115,0.0,0,0
43620,other,Central,59,72,11.879,32.28,0.109,1.911,1.98,0.0,0,0
43621,retail,East,58,44,23.527,77.298,0.315,0.536,2.613,0.0,0,0
43622,construction,North,42,109,10.338,30.605,0.294,3.119,10.693,0.0,0,0
43623,retail,North,25,98,9.267,23.847,0.341,4.464,6.077,0.0,0,0
43624,retail,East,70,54,6.492,9.547,0.129,0.818,3.001,0.096,0,0
43625,retail,West,89,65,20.037,49.69,0.282,1.709,1.438,0.0,0,0
43626,other,North,84,20,9.789,27.659,0.028,4.163,0.607,0.0,1,0
43627,services,South,83,250,72.747,238.199,0.416,2.316,1.159,0.0,0,0
43628,manufacturing,Central,18,152,43.049,84.16,0.407,2.563,6.837,0.58,0,0
43629,retail,Central,94,104,32.338,111.164,0.206,0.709,6.016,0.271,0,0
43630,manufacturing,East,89,432,52.283,169.627,0.349,2.184,1.158,0.0,0,0
43631,other,South,13,119,9.028,28.251,0.333,2.75,2.374,0.0,1,1
43632,services,East,43,41,23.535,36.744,0.07,0.638,3.884,0.506,0,0
43633,manufacturing,West,76,266,78.074,115.16,0.06,1.899,4.411,0.358,0,0
43634,manufacturing,East,93,96,30.776,80.496,0.25,1.166,8.251,0.0,0,0
43635,construction,East,65,191,74.927,202.58,0.393,1.109,2.31,0.678,0,0
43636,finance,East,44,89,8.29,20.328,0.272,4.287,1.522,0.0,0,0
43637,manufacturing,East,50,376,154.295,251.576,0.121,0.668,1.049,0.0,0,0
43638,retail,West,96,53,6.93,17.034,0.203,2.173,2.603,0.0,0,0
43639,manufacturing,East,56,280,17.701,55.32,0.178,0.185,3.657,0.264,0,0
43640,retail,East,45,90,8.035,26.844,0.422,1.56,2.12,0.0,0,0
43641,manufacturing,West,19,102,10.096,33.074,0.21,1.715,4.387,0.0,0,0
43642,manufacturing,West,15,287,67.635,137.633,0.381,1.639,1.95,0.109,0,0
43643,services,East,78,94,76.366,185.706,0.202,0.816,1.774,0.0,0,0
43644,manufacturing,West,53,147,18.747,40.187,0.172,2.11,3.74,0.258,0,0
43645,construction,Central,97,66,19.467,48.562,0.468,2.249,2.742,0.426,0,0
43646,services,East,45,27,10.389,12.728,0.542,3.037,0.486,0.0,0,0
43647,manufacturing,Central,31,549,123.248,377.603,0.209,3.921,2.68,0.635,0,0
43648,services,Central,26,46,6.495,19.362,0.556,1.851,10.268,0.119,0,0
43649,retail,West,31,147,40.442,72.363,0.135,0.189,1.208,0.0,0,0
43650,transport,Central,35,172,36.112,90.143,0.483,2.415,2.365,0.0,0,0
43651,transport,North,36,308,35.179,108.426,0.166,0.26,2.631,0.0,0,0
43652,services,Central,73,172,80.39,224.456,0.309,2.536,1.48,0.0,0,0
43653,construction,East,26,155,28.581,41.102,0.192,1.463,4.485,0.0,0,0
43654,manufacturing,West,15,155,63.807,163.124,0.207,1.752,8.766,0.0,0,0
43655,construction,West,48,172,65.628,226.665,0.531,1.725,1.114,0.0,0,0
43656,retail,West,94,20,4.067,6.675,0.166,2.211,9.287,0.0,0,0
43657,retail,South,12,169,57.084,182.731,0.036,1.08,6.482,0.0,0,0
43658,other,West,13,20,7.673,15.494,0.401,1.016,3.438,0.581,0,0
43659,retail,South,61,176,30.283,95.668,0.287,0.746,10.255,0.0,1,0
43660,services,East,52,95,21.99,71.426,0.064,1.113,0.719,0.0,0,0
43661,construction,South,97,176,30.322,46.325,0.52,2.049,2.054,0.0,0,0
43662,retail,West,99,144,37.546,87.698,0.315,1.201,1.373,0.0,0,0
43663,manufacturing,Central,80,820,370.885,667.394,0.151,1.332,1.111,0.0,0,0
43664,retail,North,59,46,17.429,34.818,0.672,0.868,0.824,0.0,0,0
43665,services,South,16,79,7.045,15.101,0.148,1.113,1.626,0.556,0,0
43666,retail,Central,96,124,53.447,136.297,0.537,4.238,2.575,0.0,0,0
43667,manufacturing,West,30,122,12.665,15.8,0.546,0.743,11.108,0.479,0,0
43668,other,West,76,40,7.423,15.649,0.353,1.889,1.508,0.0,0,0
43669,other,South,2,75,3.831,10.966,0.149,3.055,2.662,0.0,0,0
43670,construction,East,47,316,74.904,248.547,0.449,2.039,3.025,0.323,0,0
43671,retail,West,82,63,9.612,12.59,0.366,2.178,0.751,0.0,0,0
43672,retail,East,76,53,22.04,28.183,0.079,1.46,5.257,0.0,0,0
43673,other,West,74,91,38.681,95.957,0.811,4.259,1.807,0.0,0,0
43674,manufacturing,East,86,124,40.441,86.317,0.467,0.55,1.031,0.0,0,0
43675,finance,East,35,42,18.006,48.73,0.156,0.895,2.877,0.0,0,0
43676,construction,Central,40,84,59.51,206.358,0.33,0.409,1.623,0.0,0,0
43677,finance,South,43,34,10.551,18.263,0.414,0.929,0.185,0.0,0,0
43678,retail,West,70,36,6.019,18.134,0.663,2.32,0.557,0.542,0,0
43679,services,Central,69,167,190.731,293.195,0.119,1.774,1.64,0.0,0,0
43680,other,North,7,125,44.234,147.865,0.319,1.879,1.084,0.0,0,0
43681,services,East,95,106,19.721,40.662,0.287,3.995,1.968,0.21,1,0
43682,manufacturing,East,61,118,19.042,51.748,0.432,5.509,7.446,0.361,0,0
43683,services,West,30,194,33.175,108.353,0.547,3.219,0.694,0.0,0,0
43684,services,Central,84,132,127.094,216.962,0.091,4.416,4.869,0.0,0,0
43685,finance,West,21,21,37.495,93.702,0.482,3.243,1.111,0.0,0,0
43686,manufacturing,West,84,449,83.579,152.793,0.224,2.999,0.642,0.344,0,0
43687,manufacturing,West,12,366,81.257,181.153,0.173,3.11,1.177,0.0,0,0
43688,retail,North,36,82,28.975,54.843,0.383,1.568,0.479,0.0,0,0
43689,manufacturing,Central,21,143,33.744,74.466,0.47,1.763,2.953,0.0,0,0
43690,services,South,78,62,54.599,141.923,0.314,4.131,0.898,0.0,1,0
43691,manufacturing,Central,57,473,298.57,886.892,0.183,0.898,0.928,0.341,0,0
43692,construction,South,93,15,6.156,8.157,0.194,4.31,0.731,0.0,0,0
43693,finance,Central,57,49,16.354,51.828,0.301,0.501,1.39,0.0,0,0
43694,transport,North,88,156,65.966,195.075,0.233,1.911,3.529,0.741,0,0
43695,manufacturing,Central,68,109,83.252,101.177,0.276,2.511,3.221,0.0,0,0
43696,transport,Central,66,66,13.353,38.428,0.223,1.201,2.962,0.416,0,0
43697,manufacturing,North,54,264,54.071,74.996,0.439,0.963,2.979,0.422,0,0
43698,construction,Central,36,138,42.045,120.515,0.143,3.205,8.238,0.0,0,0
43699,finance,West,57,95,13.809,43.688,0.341,1.736,4.149,0.0,0,0
43700,manufacturing,North,98,382,43.873,126.283,0.566,3.139,5.361,0.0,0,0
43701,transport,Central,53,130,27.912,58.442,0.158,1.847,1.043,0.466,0,1
43702,other,South,17,77,17.796,48.187,0.345,1.515,0.107,0.695,0,0
43703,finance,North,11,61,27.158,44.799,0.487,5.149,6.777,0.0,0,0
43704,transport,East,5,181,35.038,83.79,0.07,1.13,1.448,0.0,0,0
43705,services,Central,10,32,14.082,23.256,0.316,1.54,1.182,0.0,0,0
43706,other,Central,34,111,17.937,49.711,0.076,0.557,2.292,0.0,1,1
43707,manufacturing,South,63,680,71.444,186.666,0.048,1.226,1.222,0.345,0,0
43708,services,West,52,57,52.045,156.035,0.269,3.039,7.489,0.271,0,0
43709,manufacturing,East,65,225,34.045,77.587,0.16,2.033,6.129,0.0,0,0
